"perf_metric","perf_metric_diff","pvalue","names","method","perf_metric_name","seed"
1,0,1,"V2635","glmnet","AUC",NA
1,0,1,"V2636","glmnet","AUC",NA
1,0,1,"V2637","glmnet","AUC",NA
1,0,1,"V2638","glmnet","AUC",NA
1,0,1,"V2639","glmnet","AUC",NA
1,0,1,"V264","glmnet","AUC",NA
1,0,1,"V2640","glmnet","AUC",NA
1,0,1,"V2641","glmnet","AUC",NA
1,0,1,"V2642","glmnet","AUC",NA
1,0,1,"V2643","glmnet","AUC",NA
1,0,1,"V2644","glmnet","AUC",NA
1,0,1,"V2645","glmnet","AUC",NA
1,0,1,"V2646","glmnet","AUC",NA
1,0,1,"V2647","glmnet","AUC",NA
1,0,1,"V2648","glmnet","AUC",NA
1,0,1,"V2649","glmnet","AUC",NA
1,0,1,"V265","glmnet","AUC",NA
1,0,1,"V2650","glmnet","AUC",NA
1,0,1,"V2651","glmnet","AUC",NA
1,0,1,"V2652","glmnet","AUC",NA
1,0,1,"V2653","glmnet","AUC",NA
1,0,1,"V2654","glmnet","AUC",NA
1,0,1,"V2655","glmnet","AUC",NA
1,0,1,"V2656","glmnet","AUC",NA
1,0,1,"V2657","glmnet","AUC",NA
1,0,1,"V2658","glmnet","AUC",NA
1,0,1,"V2659","glmnet","AUC",NA
1,0,1,"V266","glmnet","AUC",NA
1,0,1,"V2660","glmnet","AUC",NA
1,0,1,"V2661","glmnet","AUC",NA
1,0,1,"V2662","glmnet","AUC",NA
1,0,1,"V2663","glmnet","AUC",NA
1,0,1,"V2664","glmnet","AUC",NA
1,0,1,"V2665","glmnet","AUC",NA
1,0,1,"V2666","glmnet","AUC",NA
1,0,1,"V2667","glmnet","AUC",NA
1,0,1,"V2668","glmnet","AUC",NA
1,0,1,"V2669","glmnet","AUC",NA
1,0,1,"V267","glmnet","AUC",NA
1,0,1,"V2670","glmnet","AUC",NA
1,0,1,"V2671","glmnet","AUC",NA
1,0,1,"V2672","glmnet","AUC",NA
1,0,1,"V2673","glmnet","AUC",NA
1,0,1,"V2674","glmnet","AUC",NA
1,0,1,"V2675","glmnet","AUC",NA
1,0,1,"V2676","glmnet","AUC",NA
1,0,1,"V2677","glmnet","AUC",NA
1,0,1,"V2678","glmnet","AUC",NA
1,0,1,"V2679","glmnet","AUC",NA
1,0,1,"V268","glmnet","AUC",NA
1,0,1,"V2680","glmnet","AUC",NA
1,0,1,"V2681","glmnet","AUC",NA
1,0,1,"V2682","glmnet","AUC",NA
1,0,1,"V2683","glmnet","AUC",NA
1,0,1,"V2684","glmnet","AUC",NA
1,0,1,"V2685","glmnet","AUC",NA
1,0,1,"V2686","glmnet","AUC",NA
1,0,1,"V2687","glmnet","AUC",NA
1,0,1,"V2688","glmnet","AUC",NA
1,0,1,"V2689","glmnet","AUC",NA
1,0,1,"V269","glmnet","AUC",NA
1,0,1,"V2690","glmnet","AUC",NA
1,0,1,"V2691","glmnet","AUC",NA
1,0,1,"V2692","glmnet","AUC",NA
1,0,1,"V2693","glmnet","AUC",NA
1,0,1,"V2694","glmnet","AUC",NA
1,0,1,"V2695","glmnet","AUC",NA
1,0,1,"V2696","glmnet","AUC",NA
1,0,1,"V2697","glmnet","AUC",NA
1,0,1,"V2698","glmnet","AUC",NA
1,0,1,"V2699","glmnet","AUC",NA
1,0,1,"V27","glmnet","AUC",NA
1,0,1,"V270","glmnet","AUC",NA
1,0,1,"V2700","glmnet","AUC",NA
1,0,1,"V2701","glmnet","AUC",NA
1,0,1,"V2702","glmnet","AUC",NA
1,0,1,"V2703","glmnet","AUC",NA
1,0,1,"V2704","glmnet","AUC",NA
1,0,1,"V2705","glmnet","AUC",NA
1,0,1,"V2706","glmnet","AUC",NA
1,0,1,"V2707","glmnet","AUC",NA
1,0,1,"V2708","glmnet","AUC",NA
1,0,1,"V2709","glmnet","AUC",NA
1,0,1,"V271","glmnet","AUC",NA
1,0,1,"V2710","glmnet","AUC",NA
1,0,1,"V2711","glmnet","AUC",NA
1,0,1,"V2712","glmnet","AUC",NA
1,0,1,"V2713","glmnet","AUC",NA
1,0,1,"V2714","glmnet","AUC",NA
1,0,1,"V2715","glmnet","AUC",NA
1,0,1,"V2716","glmnet","AUC",NA
1,0,1,"V2717","glmnet","AUC",NA
1,0,1,"V2718","glmnet","AUC",NA
1,0,1,"V2719","glmnet","AUC",NA
1,0,1,"V272","glmnet","AUC",NA
1,0,1,"V2720","glmnet","AUC",NA
1,0,1,"V2721","glmnet","AUC",NA
1,0,1,"V2722","glmnet","AUC",NA
1,0,1,"V2723","glmnet","AUC",NA
1,0,1,"V2724","glmnet","AUC",NA
1,0,1,"V2725","glmnet","AUC",NA
1,0,1,"V2726","glmnet","AUC",NA
1,0,1,"V2727","glmnet","AUC",NA
1,0,1,"V2728","glmnet","AUC",NA
1,0,1,"V2729","glmnet","AUC",NA
1,0,1,"V273","glmnet","AUC",NA
1,0,1,"V2730","glmnet","AUC",NA
1,0,1,"V2731","glmnet","AUC",NA
1,0,1,"V2732","glmnet","AUC",NA
1,0,1,"V2733","glmnet","AUC",NA
1,0,1,"V2734","glmnet","AUC",NA
1,0,1,"V2735","glmnet","AUC",NA
1,0,1,"V2736","glmnet","AUC",NA
1,0,1,"V2737","glmnet","AUC",NA
1,0,1,"V2738","glmnet","AUC",NA
1,0,1,"V2739","glmnet","AUC",NA
1,0,1,"V274","glmnet","AUC",NA
1,0,1,"V2740","glmnet","AUC",NA
1,0,1,"V2741","glmnet","AUC",NA
1,0,1,"V2742","glmnet","AUC",NA
1,0,1,"V2743","glmnet","AUC",NA
1,0,1,"V2744","glmnet","AUC",NA
1,0,1,"V2745","glmnet","AUC",NA
1,0,1,"V2746","glmnet","AUC",NA
1,0,1,"V2747","glmnet","AUC",NA
1,0,1,"V2748","glmnet","AUC",NA
1,0,1,"V2749","glmnet","AUC",NA
1,0,1,"V275","glmnet","AUC",NA
1,0,1,"V2750","glmnet","AUC",NA
1,0,1,"V2751","glmnet","AUC",NA
1,0,1,"V2752","glmnet","AUC",NA
1,0,1,"V2753","glmnet","AUC",NA
1,0,1,"V2754","glmnet","AUC",NA
1,0,1,"V2755","glmnet","AUC",NA
1,0,1,"V2756","glmnet","AUC",NA
1,0,1,"V2757","glmnet","AUC",NA
1,0,1,"V2758","glmnet","AUC",NA
1,0,1,"V2759","glmnet","AUC",NA
1,0,1,"V276","glmnet","AUC",NA
1,0,1,"V2760","glmnet","AUC",NA
1,0,1,"V2761","glmnet","AUC",NA
1,0,1,"V2762","glmnet","AUC",NA
1,0,1,"V2763","glmnet","AUC",NA
1,0,1,"V2764","glmnet","AUC",NA
1,0,1,"V2765","glmnet","AUC",NA
1,0,1,"V2766","glmnet","AUC",NA
1,0,1,"V2767","glmnet","AUC",NA
1,0,1,"V2768","glmnet","AUC",NA
1,0,1,"V2769","glmnet","AUC",NA
1,0,1,"V277","glmnet","AUC",NA
1,0,1,"V2770","glmnet","AUC",NA
1,0,1,"V2771","glmnet","AUC",NA
1,0,1,"V2772","glmnet","AUC",NA
1,0,1,"V2773","glmnet","AUC",NA
1,0,1,"V2774","glmnet","AUC",NA
1,0,1,"V2775","glmnet","AUC",NA
1,0,1,"V2776","glmnet","AUC",NA
1,0,1,"V2777","glmnet","AUC",NA
1,0,1,"V2778","glmnet","AUC",NA
1,0,1,"V2779","glmnet","AUC",NA
1,0,1,"V278","glmnet","AUC",NA
1,0,1,"V2780","glmnet","AUC",NA
1,0,1,"V2781","glmnet","AUC",NA
1,0,1,"V2782","glmnet","AUC",NA
1,0,1,"V2783","glmnet","AUC",NA
1,0,1,"V2784","glmnet","AUC",NA
1,0,1,"V2785","glmnet","AUC",NA
1,0,1,"V2786","glmnet","AUC",NA
1,0,1,"V2787","glmnet","AUC",NA
1,0,1,"V2788","glmnet","AUC",NA
1,0,1,"V2789","glmnet","AUC",NA
1,0,1,"V279","glmnet","AUC",NA
1,0,1,"V2790","glmnet","AUC",NA
1,0,1,"V2791","glmnet","AUC",NA
1,0,1,"V2792","glmnet","AUC",NA
1,0,1,"V2793","glmnet","AUC",NA
1,0,1,"V2794","glmnet","AUC",NA
1,0,1,"V2795","glmnet","AUC",NA
1,0,1,"V2796","glmnet","AUC",NA
1,0,1,"V2797","glmnet","AUC",NA
1,0,1,"V2798","glmnet","AUC",NA
1,0,1,"V2799","glmnet","AUC",NA
1,0,1,"V28","glmnet","AUC",NA
1,0,1,"V280","glmnet","AUC",NA
1,0,1,"V2800","glmnet","AUC",NA
1,0,1,"V2801","glmnet","AUC",NA
1,0,1,"V2802","glmnet","AUC",NA
1,0,1,"V2803","glmnet","AUC",NA
1,0,1,"V2804","glmnet","AUC",NA
1,0,1,"V2805","glmnet","AUC",NA
1,0,1,"V2806","glmnet","AUC",NA
1,0,1,"V2807","glmnet","AUC",NA
1,0,1,"V2808","glmnet","AUC",NA
1,0,1,"V2809","glmnet","AUC",NA
1,0,1,"V281","glmnet","AUC",NA
1,0,1,"V2810","glmnet","AUC",NA
1,0,1,"V2811","glmnet","AUC",NA
1,0,1,"V2812","glmnet","AUC",NA
1,0,1,"V2813","glmnet","AUC",NA
1,0,1,"V2814","glmnet","AUC",NA
1,0,1,"V2815","glmnet","AUC",NA
1,0,1,"V2816","glmnet","AUC",NA
1,0,1,"V2817","glmnet","AUC",NA
1,0,1,"V2818","glmnet","AUC",NA
1,0,1,"V2819","glmnet","AUC",NA
1,0,1,"V282","glmnet","AUC",NA
1,0,1,"V2820","glmnet","AUC",NA
1,0,1,"V2821","glmnet","AUC",NA
1,0,1,"V2822","glmnet","AUC",NA
1,0,1,"V2823","glmnet","AUC",NA
1,0,1,"V2824","glmnet","AUC",NA
1,0,1,"V2825","glmnet","AUC",NA
1,0,1,"V2826","glmnet","AUC",NA
1,0,1,"V2827","glmnet","AUC",NA
1,0,1,"V2828","glmnet","AUC",NA
1,0,1,"V2829","glmnet","AUC",NA
1,0,1,"V283","glmnet","AUC",NA
1,0,1,"V2830","glmnet","AUC",NA
1,0,1,"V2831","glmnet","AUC",NA
1,0,1,"V2832","glmnet","AUC",NA
1,0,1,"V2833","glmnet","AUC",NA
1,0,1,"V2834","glmnet","AUC",NA
1,0,1,"V2835","glmnet","AUC",NA
1,0,1,"V2836","glmnet","AUC",NA
1,0,1,"V2837","glmnet","AUC",NA
1,0,1,"V2838","glmnet","AUC",NA
1,0,1,"V2839","glmnet","AUC",NA
1,0,1,"V284","glmnet","AUC",NA
1,0,1,"V2840","glmnet","AUC",NA
1,0,1,"V2841","glmnet","AUC",NA
1,0,1,"V2842","glmnet","AUC",NA
1,0,1,"V2843","glmnet","AUC",NA
1,0,1,"V2844","glmnet","AUC",NA
1,0,1,"V2845","glmnet","AUC",NA
1,0,1,"V2846","glmnet","AUC",NA
1,0,1,"V2847","glmnet","AUC",NA
1,0,1,"V2848","glmnet","AUC",NA
1,0,1,"V2849","glmnet","AUC",NA
1,0,1,"V285","glmnet","AUC",NA
1,0,1,"V2850","glmnet","AUC",NA
1,0,1,"V2851","glmnet","AUC",NA
1,0,1,"V2852","glmnet","AUC",NA
1,0,1,"V2853","glmnet","AUC",NA
1,0,1,"V2854","glmnet","AUC",NA
1,0,1,"V2855","glmnet","AUC",NA
1,0,1,"V2856","glmnet","AUC",NA
1,0,1,"V2857","glmnet","AUC",NA
1,0,1,"V2858","glmnet","AUC",NA
1,0,1,"V2859","glmnet","AUC",NA
1,0,1,"V286","glmnet","AUC",NA
1,0,1,"V2860","glmnet","AUC",NA
1,0,1,"V2861","glmnet","AUC",NA
1,0,1,"V2862","glmnet","AUC",NA
1,0,1,"V2863","glmnet","AUC",NA
1,0,1,"V2864","glmnet","AUC",NA
1,0,1,"V2865","glmnet","AUC",NA
1,0,1,"V2866","glmnet","AUC",NA
1,0,1,"V2867","glmnet","AUC",NA
1,0,1,"V2868","glmnet","AUC",NA
1,0,1,"V2869","glmnet","AUC",NA
1,0,1,"V287","glmnet","AUC",NA
1,0,1,"V2870","glmnet","AUC",NA
1,0,1,"V2871","glmnet","AUC",NA
1,0,1,"V2872","glmnet","AUC",NA
1,0,1,"V2873","glmnet","AUC",NA
1,0,1,"V2874","glmnet","AUC",NA
1,0,1,"V2875","glmnet","AUC",NA
1,0,1,"V2876","glmnet","AUC",NA
1,0,1,"V2877","glmnet","AUC",NA
1,0,1,"V2878","glmnet","AUC",NA
1,0,1,"V2879","glmnet","AUC",NA
1,0,1,"V288","glmnet","AUC",NA
1,0,1,"V2880","glmnet","AUC",NA
1,0,1,"V2881","glmnet","AUC",NA
1,0,1,"V2882","glmnet","AUC",NA
1,0,1,"V2883","glmnet","AUC",NA
1,0,1,"V2884","glmnet","AUC",NA
1,0,1,"V2885","glmnet","AUC",NA
1,0,1,"V2886","glmnet","AUC",NA
1,0,1,"V2887","glmnet","AUC",NA
1,0,1,"V2888","glmnet","AUC",NA
1,0,1,"V2889","glmnet","AUC",NA
1,0,1,"V289","glmnet","AUC",NA
1,0,1,"V2890","glmnet","AUC",NA
1,0,1,"V2891","glmnet","AUC",NA
1,0,1,"V2892","glmnet","AUC",NA
1,0,1,"V2893","glmnet","AUC",NA
1,0,1,"V2894","glmnet","AUC",NA
1,0,1,"V2895","glmnet","AUC",NA
1,0,1,"V2896","glmnet","AUC",NA
1,0,1,"V2897","glmnet","AUC",NA
1,0,1,"V2898","glmnet","AUC",NA
1,0,1,"V2899","glmnet","AUC",NA
1,0,1,"V29","glmnet","AUC",NA
1,0,1,"V290","glmnet","AUC",NA
1,0,1,"V2900","glmnet","AUC",NA
1,0,1,"V2901","glmnet","AUC",NA
1,0,1,"V2902","glmnet","AUC",NA
1,0,1,"V2903","glmnet","AUC",NA
1,0,1,"V2904","glmnet","AUC",NA
1,0,1,"V2905","glmnet","AUC",NA
1,0,1,"V2906","glmnet","AUC",NA
1,0,1,"V2907","glmnet","AUC",NA
1,0,1,"V2908","glmnet","AUC",NA
1,0,1,"V2909","glmnet","AUC",NA
1,0,1,"V291","glmnet","AUC",NA
1,0,1,"V2910","glmnet","AUC",NA
1,0,1,"V2911","glmnet","AUC",NA
1,0,1,"V2912","glmnet","AUC",NA
1,0,1,"V2913","glmnet","AUC",NA
1,0,1,"V2914","glmnet","AUC",NA
1,0,1,"V2915","glmnet","AUC",NA
1,0,1,"V2916","glmnet","AUC",NA
1,0,1,"V2917","glmnet","AUC",NA
1,0,1,"V2918","glmnet","AUC",NA
1,0,1,"V2919","glmnet","AUC",NA
1,0,1,"V292","glmnet","AUC",NA
1,0,1,"V2920","glmnet","AUC",NA
1,0,1,"V2921","glmnet","AUC",NA
1,0,1,"V2922","glmnet","AUC",NA
1,0,1,"V2923","glmnet","AUC",NA
1,0,1,"V2924","glmnet","AUC",NA
1,0,1,"V2925","glmnet","AUC",NA
1,0,1,"V2926","glmnet","AUC",NA
1,0,1,"V2927","glmnet","AUC",NA
1,0,1,"V2928","glmnet","AUC",NA
1,0,1,"V2929","glmnet","AUC",NA
1,0,1,"V293","glmnet","AUC",NA
1,0,1,"V2930","glmnet","AUC",NA
1,0,1,"V2931","glmnet","AUC",NA
1,0,1,"V2932","glmnet","AUC",NA
1,0,1,"V2933","glmnet","AUC",NA
1,0,1,"V2934","glmnet","AUC",NA
1,0,1,"V2935","glmnet","AUC",NA
1,0,1,"V2936","glmnet","AUC",NA
1,0,1,"V2937","glmnet","AUC",NA
1,0,1,"V2938","glmnet","AUC",NA
1,0,1,"V2939","glmnet","AUC",NA
1,0,1,"V294","glmnet","AUC",NA
1,0,1,"V2940","glmnet","AUC",NA
1,0,1,"V2941","glmnet","AUC",NA
1,0,1,"V2942","glmnet","AUC",NA
1,0,1,"V2943","glmnet","AUC",NA
1,0,1,"V2944","glmnet","AUC",NA
1,0,1,"V2945","glmnet","AUC",NA
1,0,1,"V2946","glmnet","AUC",NA
1,0,1,"V2947","glmnet","AUC",NA
1,0,1,"V2948","glmnet","AUC",NA
1,0,1,"V2949","glmnet","AUC",NA
1,0,1,"V295","glmnet","AUC",NA
1,0,1,"V2950","glmnet","AUC",NA
1,0,1,"V2951","glmnet","AUC",NA
1,0,1,"V2952","glmnet","AUC",NA
1,0,1,"V2953","glmnet","AUC",NA
1,0,1,"V2954","glmnet","AUC",NA
1,0,1,"V2955","glmnet","AUC",NA
1,0,1,"V2956","glmnet","AUC",NA
1,0,1,"V2957","glmnet","AUC",NA
1,0,1,"V2958","glmnet","AUC",NA
1,0,1,"V2959","glmnet","AUC",NA
1,0,1,"V296","glmnet","AUC",NA
1,0,1,"V2960","glmnet","AUC",NA
1,0,1,"V2961","glmnet","AUC",NA
1,0,1,"V2962","glmnet","AUC",NA
1,0,1,"V2963","glmnet","AUC",NA
1,0,1,"V2964","glmnet","AUC",NA
1,0,1,"V2965","glmnet","AUC",NA
1,0,1,"V2966","glmnet","AUC",NA
1,0,1,"V2967","glmnet","AUC",NA
1,0,1,"V2968","glmnet","AUC",NA
1,0,1,"V2969","glmnet","AUC",NA
1,0,1,"V297","glmnet","AUC",NA
1,0,1,"V2970","glmnet","AUC",NA
1,0,1,"V2971","glmnet","AUC",NA
1,0,1,"V2972","glmnet","AUC",NA
1,0,1,"V2973","glmnet","AUC",NA
1,0,1,"V2974","glmnet","AUC",NA
1,0,1,"V2975","glmnet","AUC",NA
1,0,1,"V2976","glmnet","AUC",NA
1,0,1,"V2977","glmnet","AUC",NA
1,0,1,"V2978","glmnet","AUC",NA
1,0,1,"V2979","glmnet","AUC",NA
1,0,1,"V298","glmnet","AUC",NA
1,0,1,"V2980","glmnet","AUC",NA
1,0,1,"V2981","glmnet","AUC",NA
1,0,1,"V2982","glmnet","AUC",NA
1,0,1,"V2983","glmnet","AUC",NA
1,0,1,"V2984","glmnet","AUC",NA
1,0,1,"V2985","glmnet","AUC",NA
1,0,1,"V2986","glmnet","AUC",NA
1,0,1,"V2987","glmnet","AUC",NA
1,0,1,"V2988","glmnet","AUC",NA
1,0,1,"V2989","glmnet","AUC",NA
1,0,1,"V299","glmnet","AUC",NA
1,0,1,"V2990","glmnet","AUC",NA
1,0,1,"V2991","glmnet","AUC",NA
1,0,1,"V2992","glmnet","AUC",NA
1,0,1,"V2993","glmnet","AUC",NA
1,0,1,"V2994","glmnet","AUC",NA
1,0,1,"V2995","glmnet","AUC",NA
1,0,1,"V2996","glmnet","AUC",NA
1,0,1,"V2997","glmnet","AUC",NA
1,0,1,"V2998","glmnet","AUC",NA
1,0,1,"V2999","glmnet","AUC",NA
1,0,1,"V3","glmnet","AUC",NA
1,0,1,"V30","glmnet","AUC",NA
1,0,1,"V300","glmnet","AUC",NA
1,0,1,"V3000","glmnet","AUC",NA
1,0,1,"V3001","glmnet","AUC",NA
1,0,1,"V3002","glmnet","AUC",NA
1,0,1,"V3003","glmnet","AUC",NA
1,0,1,"V3004","glmnet","AUC",NA
1,0,1,"V3005","glmnet","AUC",NA
1,0,1,"V3006","glmnet","AUC",NA
1,0,1,"V3007","glmnet","AUC",NA
1,0,1,"V3008","glmnet","AUC",NA
1,0,1,"V3009","glmnet","AUC",NA
1,0,1,"V301","glmnet","AUC",NA
1,0,1,"V3010","glmnet","AUC",NA
1,0,1,"V3011","glmnet","AUC",NA
1,0,1,"V3012","glmnet","AUC",NA
1,0,1,"V3013","glmnet","AUC",NA
1,0,1,"V3014","glmnet","AUC",NA
1,0,1,"V3015","glmnet","AUC",NA
1,0,1,"V3016","glmnet","AUC",NA
1,0,1,"V3017","glmnet","AUC",NA
1,0,1,"V3018","glmnet","AUC",NA
1,0,1,"V3019","glmnet","AUC",NA
1,0,1,"V302","glmnet","AUC",NA
1,0,1,"V3020","glmnet","AUC",NA
1,0,1,"V3021","glmnet","AUC",NA
1,0,1,"V3022","glmnet","AUC",NA
1,0,1,"V3023","glmnet","AUC",NA
1,0,1,"V3024","glmnet","AUC",NA
1,0,1,"V3025","glmnet","AUC",NA
1,0,1,"V3026","glmnet","AUC",NA
1,0,1,"V3027","glmnet","AUC",NA
1,0,1,"V3028","glmnet","AUC",NA
1,0,1,"V3029","glmnet","AUC",NA
1,0,1,"V303","glmnet","AUC",NA
1,0,1,"V3030","glmnet","AUC",NA
1,0,1,"V3031","glmnet","AUC",NA
1,0,1,"V3032","glmnet","AUC",NA
1,0,1,"V3033","glmnet","AUC",NA
1,0,1,"V3034","glmnet","AUC",NA
1,0,1,"V3035","glmnet","AUC",NA
1,0,1,"V3036","glmnet","AUC",NA
1,0,1,"V3037","glmnet","AUC",NA
1,0,1,"V3038","glmnet","AUC",NA
1,0,1,"V3039","glmnet","AUC",NA
1,0,1,"V304","glmnet","AUC",NA
1,0,1,"V3040","glmnet","AUC",NA
1,0,1,"V3041","glmnet","AUC",NA
1,0,1,"V3042","glmnet","AUC",NA
1,0,1,"V3043","glmnet","AUC",NA
1,0,1,"V3044","glmnet","AUC",NA
1,0,1,"V3045","glmnet","AUC",NA
1,0,1,"V3046","glmnet","AUC",NA
1,0,1,"V3047","glmnet","AUC",NA
1,0,1,"V3048","glmnet","AUC",NA
1,0,1,"V3049","glmnet","AUC",NA
1,0,1,"V305","glmnet","AUC",NA
1,0,1,"V3050","glmnet","AUC",NA
1,0,1,"V3051","glmnet","AUC",NA
1,0,1,"V3052","glmnet","AUC",NA
1,0,1,"V3053","glmnet","AUC",NA
1,0,1,"V3054","glmnet","AUC",NA
1,0,1,"V3055","glmnet","AUC",NA
1,0,1,"V3056","glmnet","AUC",NA
1,0,1,"V3057","glmnet","AUC",NA
1,0,1,"V3058","glmnet","AUC",NA
1,0,1,"V3059","glmnet","AUC",NA
1,0,1,"V306","glmnet","AUC",NA
1,0,1,"V3060","glmnet","AUC",NA
1,0,1,"V3061","glmnet","AUC",NA
1,0,1,"V3062","glmnet","AUC",NA
1,0,1,"V3063","glmnet","AUC",NA
1,0,1,"V3064","glmnet","AUC",NA
1,0,1,"V3065","glmnet","AUC",NA
1,0,1,"V3066","glmnet","AUC",NA
1,0,1,"V3067","glmnet","AUC",NA
1,0,1,"V3068","glmnet","AUC",NA
1,0,1,"V3069","glmnet","AUC",NA
1,0,1,"V307","glmnet","AUC",NA
1,0,1,"V3070","glmnet","AUC",NA
1,0,1,"V3071","glmnet","AUC",NA
1,0,1,"V3072","glmnet","AUC",NA
1,0,1,"V3073","glmnet","AUC",NA
1,0,1,"V3074","glmnet","AUC",NA
1,0,1,"V3075","glmnet","AUC",NA
1,0,1,"V3076","glmnet","AUC",NA
1,0,1,"V3077","glmnet","AUC",NA
1,0,1,"V3078","glmnet","AUC",NA
1,0,1,"V3079","glmnet","AUC",NA
1,0,1,"V308","glmnet","AUC",NA
1,0,1,"V3080","glmnet","AUC",NA
1,0,1,"V3081","glmnet","AUC",NA
1,0,1,"V3082","glmnet","AUC",NA
1,0,1,"V3083","glmnet","AUC",NA
1,0,1,"V3084","glmnet","AUC",NA
1,0,1,"V3085","glmnet","AUC",NA
1,0,1,"V3086","glmnet","AUC",NA
1,0,1,"V3087","glmnet","AUC",NA
1,0,1,"V3088","glmnet","AUC",NA
1,0,1,"V3089","glmnet","AUC",NA
1,0,1,"V309","glmnet","AUC",NA
1,0,1,"V3090","glmnet","AUC",NA
1,0,1,"V3091","glmnet","AUC",NA
1,0,1,"V3092","glmnet","AUC",NA
1,0,1,"V3093","glmnet","AUC",NA
1,0,1,"V3094","glmnet","AUC",NA
1,0,1,"V3095","glmnet","AUC",NA
1,0,1,"V3096","glmnet","AUC",NA
1,0,1,"V3097","glmnet","AUC",NA
1,0,1,"V3098","glmnet","AUC",NA
1,0,1,"V3099","glmnet","AUC",NA
1,0,1,"V31","glmnet","AUC",NA
1,0,1,"V310","glmnet","AUC",NA
1,0,1,"V3100","glmnet","AUC",NA
1,0,1,"V3101","glmnet","AUC",NA
1,0,1,"V3102","glmnet","AUC",NA
1,0,1,"V3103","glmnet","AUC",NA
1,0,1,"V3104","glmnet","AUC",NA
1,0,1,"V3105","glmnet","AUC",NA
1,0,1,"V3106","glmnet","AUC",NA
1,0,1,"V3107","glmnet","AUC",NA
1,0,1,"V3108","glmnet","AUC",NA
1,0,1,"V3109","glmnet","AUC",NA
1,0,1,"V311","glmnet","AUC",NA
1,0,1,"V3110","glmnet","AUC",NA
1,0,1,"V3111","glmnet","AUC",NA
1,0,1,"V3112","glmnet","AUC",NA
1,0,1,"V3113","glmnet","AUC",NA
1,0,1,"V3114","glmnet","AUC",NA
1,0,1,"V3115","glmnet","AUC",NA
1,0,1,"V3116","glmnet","AUC",NA
1,0,1,"V3117","glmnet","AUC",NA
1,0,1,"V3118","glmnet","AUC",NA
1,0,1,"V3119","glmnet","AUC",NA
1,0,1,"V312","glmnet","AUC",NA
1,0,1,"V3120","glmnet","AUC",NA
1,0,1,"V3121","glmnet","AUC",NA
1,0,1,"V3122","glmnet","AUC",NA
1,0,1,"V3123","glmnet","AUC",NA
1,0,1,"V3124","glmnet","AUC",NA
1,0,1,"V3125","glmnet","AUC",NA
1,0,1,"V3126","glmnet","AUC",NA
1,0,1,"V3127","glmnet","AUC",NA
1,0,1,"V3128","glmnet","AUC",NA
1,0,1,"V3129","glmnet","AUC",NA
1,0,1,"V313","glmnet","AUC",NA
1,0,1,"V3130","glmnet","AUC",NA
1,0,1,"V3131","glmnet","AUC",NA
1,0,1,"V3132","glmnet","AUC",NA
1,0,1,"V3133","glmnet","AUC",NA
1,0,1,"V3134","glmnet","AUC",NA
1,0,1,"V3135","glmnet","AUC",NA
1,0,1,"V3136","glmnet","AUC",NA
1,0,1,"V3137","glmnet","AUC",NA
1,0,1,"V3138","glmnet","AUC",NA
1,0,1,"V3139","glmnet","AUC",NA
1,0,1,"V314","glmnet","AUC",NA
1,0,1,"V3140","glmnet","AUC",NA
1,0,1,"V3141","glmnet","AUC",NA
1,0,1,"V3142","glmnet","AUC",NA
1,0,1,"V3143","glmnet","AUC",NA
1,0,1,"V3144","glmnet","AUC",NA
1,0,1,"V3145","glmnet","AUC",NA
1,0,1,"V3146","glmnet","AUC",NA
1,0,1,"V3147","glmnet","AUC",NA
1,0,1,"V3148","glmnet","AUC",NA
1,0,1,"V3149","glmnet","AUC",NA
1,0,1,"V315","glmnet","AUC",NA
1,0,1,"V3150","glmnet","AUC",NA
1,0,1,"V3151","glmnet","AUC",NA
1,0,1,"V3152","glmnet","AUC",NA
1,0,1,"V3153","glmnet","AUC",NA
1,0,1,"V3154","glmnet","AUC",NA
1,0,1,"V3155","glmnet","AUC",NA
1,0,1,"V3156","glmnet","AUC",NA
1,0,1,"V3157","glmnet","AUC",NA
1,0,1,"V3158","glmnet","AUC",NA
1,0,1,"V3159","glmnet","AUC",NA
1,0,1,"V316","glmnet","AUC",NA
1,0,1,"V3160","glmnet","AUC",NA
1,0,1,"V3161","glmnet","AUC",NA
1,0,1,"V3162","glmnet","AUC",NA
1,0,1,"V3163","glmnet","AUC",NA
1,0,1,"V3164","glmnet","AUC",NA
1,0,1,"V3165","glmnet","AUC",NA
1,0,1,"V3166","glmnet","AUC",NA
0.999848484848485,0.000151515151515125,0.98019801980198,"V3167","glmnet","AUC",NA
1,0,1,"V3168","glmnet","AUC",NA
1,0,1,"V3169","glmnet","AUC",NA
1,0,1,"V317","glmnet","AUC",NA
1,0,1,"V3170","glmnet","AUC",NA
1,0,1,"V3171","glmnet","AUC",NA
1,0,1,"V3172","glmnet","AUC",NA
1,0,1,"V3173","glmnet","AUC",NA
1,0,1,"V3174","glmnet","AUC",NA
1,0,1,"V3175","glmnet","AUC",NA
1,0,1,"V3176","glmnet","AUC",NA
1,0,1,"V3177","glmnet","AUC",NA
1,0,1,"V3178","glmnet","AUC",NA
1,0,1,"V3179","glmnet","AUC",NA
1,0,1,"V318","glmnet","AUC",NA
1,0,1,"V3180","glmnet","AUC",NA
1,0,1,"V3181","glmnet","AUC",NA
